timestamp,Ax,Ay,Az
0.0,0.050352371892570275,0.04081695258596735,1.0060690421054033
0.002000400080016003,0.05107837480966049,0.15042353862425836,1.0509257327317214
0.004000800160032006,0.021322807651101672,0.1496489528228856,1.0675489294015277
0.006001200240048009,0.01902636487039022,0.08934034304964665,1.0464097852389875
0.008001600320064013,-7.286895470709834e-05,0.029208437766488834,1.01461520204766
0.010002000400080016,-0.03125002209340408,0.11378281011340452,0.954130501480437
0.012002400480096018,-0.007468953556069923,0.17678375044808922,1.0192400534066142
0.014002800560112022,-0.005612201398133142,0.08760490584483252,0.956521242140432
0.016003200640128026,-0.04490564541461198,-0.04109189143081522,0.922708240250525
0.01800360072014403,-0.06315536248468212,0.027803495861890654,0.9110286462672851
0.020004000800160033,-0.004420401188596102,0.018184820232966963,0.9730172344989678
0.022004400880176037,0.04530121752102445,0.20320796530187157,1.0251160204919871
0.024004800960192037,0.027459797758632706,0.1701852766322543,1.099615855121711
0.02600520104020804,0.031185351729740723,0.23453064691876274,1.0402311193474354
0.028005601120224044,0.06431147558714291,0.1499029819383322,1.0240994323077681
0.030006001200240048,0.021920428906215064,0.0800872692583918,0.988265663669743
0.03200640128025605,0.03056974642297778,0.034102691099297165,0.9910904440357193
0.03400680136027205,-0.0153567537804278,0.0891923542660151,0.9453335640355928
0.03600720144028806,-0.08150275618010477,0.011055701388510794,0.9445621139195348
0.03800760152030406,0.09586072442052067,0.06760848999954372,0.9844475064222757
0.040008001600320066,-0.019561173471843,0.11930710419993162,0.9983845265757841
0.042008401680336066,0.03674367766153342,0.14838143487911118,1.037406168156964
0.04400880176035207,0.1181055058543131,0.11343877169238303,1.0303208290491617
0.04600920184036807,0.06771675438248981,0.11153901005298031,1.0251037809211572
0.048009601920384073,0.1273405728222869,0.19149087536554638,1.0201020997033914
0.05001000200040008,-0.013229662044152208,0.1847188665917974,0.9957060355286661
0.05201040208041608,-0.005035499253054725,0.05151809568813259,0.9892389817639611
0.05401080216043209,-0.01896215331110217,0.012851452474238426,0.9747694502917524
0.05601120224044809,-0.08957903358181804,-0.03617102561836841,0.868864641832057
0.058011602320464095,0.014091166826776927,0.0805701797376094,0.9754846275722429
0.060012002400480095,0.006377099208965949,0.0977161750479935,1.0123676155477088
0.0620124024804961,0.17048799566578005,0.16154845123502198,1.0359129267575606
0.0640128025605121,0.13584712643958635,0.14946294073712119,1.0431699492168784
0.06601320264052811,0.10169816895461711,0.24792639798550745,1.0594819914620404
0.0680136027205441,0.08971816219650527,0.07839367435102959,1.0172336837532012
0.07001400280056011,-0.0407138743035925,0.045473897365589336,1.0205780700064517
0.07201440288057612,0.040191585549583665,0.023291231878956157,0.9759876510552924
0.07401480296059212,-0.0009719930096570364,0.039819034899068344,0.9547118267744195
0.07601520304060812,0.07245869690563687,-0.01100553943859972,0.9237573101366146
0.07801560312062412,0.07200943129855517,-0.03813820953725523,0.9628398562118309
0.08001600320064013,0.0568528741329973,0.04806356488572074,0.992417676905588
0.08201640328065612,0.06016954075639387,0.13562980410854475,1.0011544498583613
0.08401680336067213,0.18222088892226368,0.17193531475231427,1.0608353716214052
0.08601720344068814,0.12155826205882661,0.11373584640715242,1.0566702997695738
0.08801760352070415,0.07677614643326586,0.10231048191378368,1.0086083971366444
0.09001800360072014,0.023526906654636245,0.02159632427403627,1.0020455226453024
0.09201840368073615,0.15132298530817295,0.04728642172063269,0.992139421369918
0.09401880376075215,0.004240318262069193,0.022102829851697994,0.9781277824238305
0.09601920384076815,0.026949344118423146,-0.06648175220571903,0.9544018490194562
0.09801960392078415,0.05154153486302886,-0.019051909088622282,0.9632665881487085
0.10002000400080016,0.06825374556757875,0.011577904747835422,1.0181389679100588
0.10202040408081617,0.07738923073107545,0.1371385028670013,1.038255837587643
0.10402080416083216,0.12261134151003128,0.151653054857236,1.068395282100513
0.10602120424084817,0.1717083331657437,0.11108278117828958,1.0211967150724621
0.10802160432086418,0.0897507806587587,0.09322562336938783,1.006583562125575
0.11002200440088018,0.11596701216009449,0.06880328582846591,1.0132844722716328
0.11202240448089618,0.04435387821587894,0.052311100789089945,0.984038103305391
0.11402280456091218,0.11077515704333651,0.024626405601416372,0.9559108240197571
0.11602320464092819,-0.0633786950395745,-0.07701894220562278,0.9103807559096242
0.11802360472094418,-0.018808732917619787,-0.04921876073931622,0.9540700478369442
0.12002400480096019,0.1373855651998108,0.09723676316248824,0.9999409298113318
0.1220244048809762,0.15918886252212577,0.11720060650016989,1.0292206663445231
0.1240248049609922,0.20671976916083945,0.06293639312368726,1.0791698818667959
0.1260252050410082,0.10039387495072599,0.19319907021724414,1.0379295137177436
0.1280256051210242,0.16292969471055935,0.07135101891646739,0.9846474702047773
0.1300260052010402,0.1775499620188099,-0.014407450024064707,1.001277501414983
0.13202640528105622,0.10447496576153416,-0.014286780995875163,0.976826698888902
0.13402680536107223,0.007773914794465861,-0.03491321175600966,0.9534012487262097
0.1360272054410882,0.11457612504005596,-0.14479433792602844,0.955254964736925
0.1380276055211042,0.11099008629914373,-0.043412682165741664,0.9079500170541068
0.14002800560112022,0.07152687728778968,0.02282079850520934,0.9909088125148814
0.14202840568113623,0.12497496681224804,-0.017928489629252906,1.0326335057643716
0.14402880576115223,0.1404669069944467,0.08348716555122207,1.043761069197338
0.14602920584116824,0.09691095672384524,0.04208116628361169,1.02856777622236
0.14802960592118425,-0.0016005340997938995,0.033668015805039725,1.0275870575221597
0.15003000600120023,0.05351325047253069,0.06892451510844548,0.9788770068035388
0.15203040608121624,0.022846650405929262,0.0015687774598343897,0.9715647425245242
0.15403080616123224,0.027256817081023337,-0.03395693732713351,0.9765232196538634
0.15603120624124825,-0.04063588371949606,-0.08183223961096925,0.906019108449603
0.15803160632126426,-0.0033070123507951826,-0.033358076193045844,0.9150865448328303
0.16003200640128026,0.11440317773580251,0.03025136144977484,1.013996624934157
0.16203240648129627,0.1692789224120184,0.11292529652614239,1.0278993092445692
0.16403280656131225,0.2975553466747913,0.0665663679488429,1.0799429287660682
0.16603320664132826,0.08394413881144527,0.08463822369591467,1.0488591212340952
0.16803360672134426,0.05739289867169492,-0.09831856874434469,0.9591229130173461
0.17003400680136027,0.11048396344404092,0.030471020924440824,0.9703306052747022
0.17203440688137628,0.13163137170029413,0.016973912912258266,1.0027321958341762
0.17403480696139229,-0.008978774841132103,-0.12149579843377609,0.9737235935939352
0.1760352070414083,0.16993669306869763,-0.008477768554826348,0.9126121773226525
0.17803560712142427,-0.018256685572165615,-0.0039947586012559835,0.9481034067751493
0.18003600720144028,0.05068186367659455,-0.0687045538764308,1.011898836618681
0.1820364072814563,0.1538531147435122,0.03702987738544193,1.0449781801454314
0.1840368073614723,0.19476930512276835,0.02707920050067429,1.0415368002564818
0.1860372074414883,0.2078768793280015,0.06644400701385625,1.0514164938584958
0.1880376075215043,0.06563548684241856,0.04171682470227378,1.002335071649834
0.19003800760152031,0.12027466603748246,-0.006888262325136188,1.0130471957862932
0.1920384076815363,0.0704102876715909,-0.08955889268624387,1.0219720317756387
0.1940388077615523,0.06816025462669957,-0.11978142572840982,0.9539570649424809
0.1960392078415683,0.00598283354480704,-0.1717633193047522,0.9663767180259849
0.19803960792158432,-0.013235636983765599,-0.025722594954404487,0.9438406319924567
0.20004000800160032,0.04359849846746683,0.01369651903630641,1.0238727657901947
0.20204040808161633,0.10386479417445799,0.14726097475359537,1.036499250647279
0.20404080816163234,0.16305038691749907,0.07437372232447723,1.0713040097480422
0.20604120824164834,0.10495303528579031,0.09506694710089297,1.0459569914760456
0.20804160832166432,0.11491260856428517,-0.07761283552719891,1.0440690019254142
0.21004200840168033,0.1799197695225746,-0.024834431627468095,1.000224684902589
0.21204240848169634,0.07939873695206595,-0.025025548329961157,0.9992675814604725
0.21404280856171234,0.06634671660556425,-0.08146810633146163,0.9827604383804636
0.21604320864172835,-0.012658535471264998,-0.03543484925698788,0.9387059652279462
0.21804360872174436,0.039942781117524404,-0.1695237357134124,0.9613431749976783
0.22004400880176037,0.11748856671343415,-0.12207118606991699,0.9776116210576865
0.22204440888177635,0.11061762594194648,0.06826881453816308,1.0588519793354658
0.22404480896179235,0.18710770329607057,0.009525797966411467,1.0558766432592592
0.22604520904180836,0.1720758218756362,0.07682994329379872,1.0375458288204367
0.22804560912182437,0.1293602329234114,-0.04552412126153001,1.0187051239065081
